격자 id 번호,좌측 격자 위치  ,상단 격자 위치,우측 격자 위치,하단 격자 위치,일평균 유동인구,일평균 남성 유동인구,일평균 여성 유동인구,0세_20세 미만 일평균 유동인구,20세_40세 미만 일평균 유동인구,40세_65세 미만 일평균 유동인구,65세 이상 일평균 유동인구,데이터기준일자
6317,309577,517268,309677,517168,70.82469736,38.5209752,32.30372216,5.103802018,21.37168979,38.63506516,5.714140395,2021-11-30
6318,309577,517168,309677,517068,46.52920008,25.46446565,21.06473442,3.257161835,14.15099882,25.56778115,3.553258268,2021-11-30
6319,309577,517068,309677,516968,69.29698761,38.07200676,31.22498086,4.876685583,26.94767804,32.156623,5.316000978,2021-11-30
6320,309577,516968,309677,516868,99.7391186,54.90579901,44.83331958,7.139491081,39.91912253,44.75904859,7.921456393,2021-11-30
6321,309577,516868,309677,516768,201.3942727,109.5124582,91.88181453,16.82697698,79.35547856,84.51338519,20.69843197,2021-11-30
6322,309577,516768,309677,516668,278.1325188,156.2299167,121.902602,20.35149552,106.8417866,124.1819356,26.75730108,2021-11-30
6323,309577,516668,309677,516568,264.95,144.9888798,119.9611202,21.74035519,92.69275955,121.6495082,28.86737705,2021-11-30
6324,309577,516568,309677,516468,719.9478415,386.0365301,333.9113115,65.79538251,240.4973771,327.137459,86.51762294,2021-11-30
6325,309577,516468,309677,516368,139.717671,73.98448364,65.73318737,13.07039075,45.28467318,64.43528917,16.92731791,2021-11-30
6326,309577,516368,309677,516268,826.0470877,521.9594331,304.0876547,26.03814028,388.7938331,362.4988837,48.71623063,2021-11-30
6327,309577,516268,309677,516168,1149.075956,757.1376229,391.9383333,17.45284153,584.260929,498.5471311,48.81505465,2021-11-30
6328,309577,516168,309677,516068,1369.156831,783.6914481,585.4653825,46.65956284,609.0406011,618.1440165,95.31265028,2021-11-30
6329,309577,516068,309677,515968,1467.478808,719.1621622,748.3166453,77.79030631,570.2108963,681.8195643,137.6580406,2021-11-30
6330,309577,515968,309677,515868,211.6739805,99.44782054,112.2261599,16.1504826,94.94323325,84.49966156,16.08060306,2021-11-30
6331,309577,515868,309677,515768,228.4924317,107.3847268,121.1077049,17.28672131,102.635082,91.3268306,17.24379781,2021-11-30
6332,309577,515768,309677,515668,247.8412568,116.3871038,131.454153,18.78830601,111.2509836,99.09874316,18.70322404,2021-11-30
6333,309577,515668,309677,515568,346.2693169,193.2109016,153.0584153,18.37297814,159.2272131,147.3381694,21.33095628,2021-11-30
6334,309577,515568,309677,515468,35.66316853,16.76095781,18.90221072,1.774615509,14.10251398,16.84161976,2.944419286,2021-11-30
6335,309577,515468,309677,515368,31.35642691,14.66474377,16.69168314,1.655911433,12.24454394,14.67016943,2.785802116,2021-11-30
6336,309577,515368,309677,515268,57.28083832,26.75437126,30.52646706,3.103373253,22.24195609,26.73832336,5.197185628,2021-11-30
6337,309577,515268,309677,515168,49.96779988,23.34210983,26.62569004,2.441083195,19.71375377,23.71326591,4.099696993,2021-11-30
6338,309577,515168,309677,515068,40.53298817,19.04095685,21.49203132,1.98426474,16.04112114,19.23712674,3.270475558,2021-11-30
6339,309577,515068,309677,514968,2.720077519,1.29875969,1.421317829,0.106046512,1.123643411,1.305426357,0.18496124,2021-11-30
6340,309577,514968,309677,514868,7.843440678,3.740230901,4.103209777,0.345116925,3.179411201,3.741803243,0.577109309,2021-11-30
6341,309577,514868,309677,514768,40.18000974,18.82951807,21.35049166,2.080990549,15.7098916,18.88272076,3.506406825,2021-11-30
6372,309677,525568,309777,525468,3.7,2.2,1.5,0.05,1.67,1.84,0.14,2021-11-30
6373,309677,525468,309777,525368,1.03,0.62,0.41,0.01,0.48,0.5,0.04,2021-11-30
6374,309677,525368,309777,525268,59.15822923,27.10373477,32.05449446,7.687652238,20.15763893,28.27733061,3.035607446,2021-11-30
6375,309677,525268,309777,525168,91.72333334,42.1879235,49.53540983,11.55748634,31.44849727,43.9542623,4.763087433,2021-11-30
6376,309677,525168,309777,525068,55.24210757,25.13993304,30.10217453,7.080771089,18.73926337,26.65324388,2.76882922,2021-11-30
6377,309677,525068,309777,524968,34.22229675,15.32865021,18.89364653,4.782303053,11.33840924,16.23923995,1.862344498,2021-11-30
6378,309677,524968,309777,524868,38.85500417,17.48425961,21.37074456,5.288083069,12.9597003,18.5379413,2.069279505,2021-11-30
6379,309677,524868,309777,524768,67.44016393,31.01038252,36.42978142,8.466284153,23.14554645,32.36030055,3.468032787,2021-11-30
6380,309677,524768,309777,524668,65.72760555,39.01114609,26.71645945,9.8809072,26.23326031,26.24691982,3.366518207,2021-11-30
6381,309677,524668,309777,524568,147.4771272,87.57016,59.90696719,21.80112645,58.68059938,59.2528039,7.742597465,2021-11-30
6382,309677,524568,309777,524468,138.2129765,81.14056145,57.07241509,21.44216008,54.44403139,55.24735026,7.079434802,2021-11-30
6383,309677,524468,309777,524368,57.69846072,33.92962329,23.76883743,9.22559192,22.66308454,22.75817518,3.051609071,2021-11-30
6384,309677,524368,309777,524268,68.84066663,40.59098339,28.24968323,11.54622992,27.4841757,26.44548745,3.364773559,2021-11-30
6385,309677,524268,309777,524168,33.5099809,18.91473484,14.59524606,7.441259496,12.74642222,11.8829604,1.439338788,2021-11-30
6386,309677,524168,309777,524068,376.8204371,203.90847,172.9119672,46.9668306,124.4792896,182.5218306,22.85248634,2021-11-30
6387,309677,524068,309777,523968,384.9000273,208.2222678,176.6777596,47.98942623,126.9935246,187.0412841,22.87579236,2021-11-30
6388,309677,523968,309777,523868,391.7315301,212.0374863,179.6940437,48.68273224,129.9979235,190.0865301,22.96434426,2021-11-30
6389,309677,523868,309777,523768,357.1043716,193.2278415,163.8765301,44.48510929,118.0613388,173.4381148,21.11980874,2021-11-30
6390,309677,523768,309777,523668,219.934839,119.7076458,100.2271933,26.81330101,72.59722635,107.3685998,13.15571192,2021-11-30
6391,309677,523668,309777,523568,147.4972656,74.5593581,72.93790748,18.18521386,47.95747188,72.02712254,9.327457295,2021-11-30
6392,309677,523568,309777,523468,176.9367334,88.54314163,88.39359174,22.09736369,57.67834942,86.12180673,11.03921352,2021-11-30
6393,309677,523468,309777,523368,111.5745836,55.9439512,55.63063237,13.88457566,36.46110985,54.31797494,6.91092312,2021-11-30
6394,309677,523368,309777,523268,278.335847,137.3849454,140.9509016,36.03628416,91.28240437,133.9642077,17.05295082,2021-11-30
6395,309677,523268,309777,523168,202.1441257,107.3068306,94.83729508,28.1589071,70.80434425,89.47737704,13.70349727,2021-11-30
6396,309677,523168,309777,523068,57.15952169,34.12998259,23.02953912,9.891409684,21.29001053,21.34847233,4.629629153,2021-11-30
6397,309677,523068,309777,522968,159.5812022,95.16021857,64.42098361,25.00669399,61.11978143,60.23442622,13.22030055,2021-11-30
6398,309677,522968,309777,522868,98.14293682,58.51627082,39.626666,15.95330601,37.25217979,36.87278955,8.064661468,2021-11-30
6399,309677,522868,309777,522768,868.1147268,422.2836066,445.8311202,103.477459,317.3792623,386.5090711,60.74893443,2021-11-30
6400,309677,522768,309777,522668,226.1994262,107.8504372,118.3489891,28.43377049,80.35461749,100.9546448,16.45639344,2021-11-30
6401,309677,522668,309777,522568,883.790601,420.4663115,463.3242897,115.3293443,303.6803552,404.3523224,60.42857923,2021-11-30
6402,309677,522568,309777,522468,1962.107951,918.0356557,1044.072295,277.9687705,604.6453825,970.3373497,109.1564481,2021-11-30
6403,309677,522468,309777,522368,1339.018224,637.515601,701.502623,180.1180055,444.578224,648.2062295,66.11576504,2021-11-30
6404,309677,522368,309777,522268,1375.337814,729.1701093,646.1677049,125.5290164,659.7886066,527.9472405,62.07295083,2021-11-30
6405,309677,522268,309777,522168,866.7760655,455.0513115,411.7247541,77.14054645,418.8036065,332.540929,38.29098361,2021-11-30
6406,309677,522168,309777,522068,408.1647814,230.1513661,178.0134153,31.45532787,230.5368306,128.7627049,17.40991803,2021-11-30
6407,309677,522068,309777,521968,869.9721475,533.4308392,336.5413081,59.78868762,557.9478885,215.144442,37.09112925,2021-11-30
6408,309677,521968,309777,521868,3798.942514,2241.263306,1557.679208,313.8738798,2242.663525,1063.280902,179.1242077,2021-11-30
6409,309677,521868,309777,521768,1385.242404,674.5169672,710.7254371,202.7656557,515.0415847,577.4168033,90.01836066,2021-11-30
6410,309677,521768,309777,521668,2279.099235,1111.377459,1167.721776,334.1709016,846.891776,951.2166393,146.819918,2021-11-30
6411,309677,521668,309777,521568,1336.431776,827.8831967,508.5485793,83.13653006,894.3187158,318.7156285,40.26090164,2021-11-30
6412,309677,521568,309777,521468,1313.842404,696.9803006,616.8621038,157.7096721,565.6737978,527.3921039,63.0668306,2021-11-30
6413,309677,521468,309777,521368,750.2776776,356.9498635,393.3278142,115.373388,243.5901366,347.5755464,43.73860656,2021-11-30
6414,309677,521368,309777,521268,937.0414754,436.0178962,501.0235792,149.8763388,286.4142077,444.0012296,56.74969946,2021-11-30
6415,309677,521268,309777,521168,1504.765191,722.034071,782.7311203,265.2915847,403.6299453,728.5191531,107.3245082,2021-11-30
6416,309677,521168,309777,521068,967.110164,463.7178962,503.3922677,170.654153,259.2379235,468.2828416,68.9352459,2021-11-30
6417,309677,521068,309777,520968,2143.012077,1027.940929,1115.071148,294.6758197,707.6988251,991.0094809,149.6279508,2021-11-30
6418,309677,520968,309777,520868,2222.652432,1066.505328,1156.147104,268.6165027,792.6013934,1006.78959,154.6449454,2021-11-30
6419,309677,520868,309777,520768,1032.311421,495.3736612,536.9377595,124.6191257,368.3297268,467.8456831,71.51688525,2021-11-30
6420,309677,520768,309777,520668,318.1673225,152.8835792,165.2837432,35.75868853,112.6951639,145.0083333,24.70513661,2021-11-30
6421,309677,520668,309777,520568,687.3119947,334.6894809,352.6225136,52.10702186,237.9173224,317.0603006,80.22734972,2021-11-30
6422,309677,520568,309777,520468,712.8262295,347.2681968,365.5580327,53.84786886,246.9815847,329.0107104,82.98606557,2021-11-30
6423,309677,520468,309777,520368,417.5096721,203.0636066,214.4460656,31.72021858,144.1727869,192.5964481,49.02021858,2021-11-30
6424,309677,520368,309777,520268,382.8374317,194.9718852,187.8655465,25.32781421,120.2313661,191.4242623,45.85398906,2021-11-30
6425,309677,520268,309777,520168,408.3858469,207.9341803,200.4516667,27.2047541,128.1704098,203.9158197,49.0948634,2021-11-30
6426,309677,520168,309777,520068,586.5716393,299.0264754,287.5451639,39.04614755,184.5134153,292.5963935,70.41568307,2021-11-30
6427,309677,520068,309777,519968,421.7149181,214.6637432,207.0511749,28.31385245,132.1595628,210.3467213,50.89478142,2021-11-30
6428,309677,519968,309777,519868,330.4111476,169.3827869,161.0283607,21.47868853,102.7152459,168.6799727,37.53724044,2021-11-30
6429,309677,519868,309777,519768,1226.988033,632.8050273,594.1830055,77.96027322,381.7402186,633.4622951,133.8252459,2021-11-30
6430,309677,519768,309777,519668,824.3062842,425.2176776,399.0886066,52.52155738,256.4835519,425.2125956,90.08857923,2021-11-30
6431,309677,519668,309777,519568,304.5173662,157.0595654,147.4578007,19.4717765,94.75418321,156.9817091,33.3096973,2021-11-30
6432,309677,519568,309777,519468,137.228169,72.19357269,65.03459626,10.55734408,46.46787269,64.09674976,16.10620241,2021-11-30
6433,309677,519468,309777,519368,314.650082,165.3678962,149.2821858,24.70622951,106.4793169,146.2887158,37.17581967,2021-11-30
6434,309677,519368,309777,519268,432.1304645,227.2128689,204.9175956,33.86614754,146.2708743,200.9914481,51.00199453,2021-11-30
6435,309677,519268,309777,519168,290.3272951,168.3595082,121.9677869,8.672896175,81.55672131,155.7624317,44.33524591,2021-11-30
6436,309677,519168,309777,519068,293.3463388,170.0970219,123.2493169,8.788797815,82.44642077,157.2967213,44.81439891,2021-11-30
6437,309677,519068,309777,518968,155.7776776,90.13133879,65.6463388,4.442650274,43.28199454,84.13784154,23.91519126,2021-11-30
6438,309677,518968,309777,518868,34.96522488,20.15863914,14.80658575,0.94554855,9.734795082,18.97265448,5.312226776,2021-11-30
6439,309677,518868,309777,518768,9.414785714,5.361383641,4.053402074,0.320586405,2.687441244,4.932748848,1.474009216,2021-11-30
6440,309677,518768,309777,518668,83.4805579,45.56979451,37.91076339,5.873877981,28.81237509,40.74622232,8.048082523,2021-11-30
6441,309677,518668,309777,518568,49.51846484,20.73717069,28.78129415,2.103169168,22.17485059,22.42170957,2.81873551,2021-11-30
6442,309677,518568,309777,518468,34.809499,14.57465726,20.23484174,1.483169922,15.28180936,15.90139142,2.143128303,2021-11-30
6443,309677,518468,309777,518368,15.41760956,6.456215139,8.961394422,0.64123506,6.484422312,7.25067729,1.041274899,2021-11-30
6444,309677,518368,309777,518268,32.07144522,13.43133593,18.64010929,1.321145645,13.87118494,14.8021714,2.076943239,2021-11-30
6445,309677,518268,309777,518168,27.71948863,11.82315938,15.89632926,1.279081871,12.10819894,12.51756884,1.814638981,2021-11-30
6446,309677,518168,309777,518068,22.43714182,13.36274847,9.074393349,0.657035478,8.94500584,11.34653009,1.488570406,2021-11-30
6447,309677,518068,309777,517968,18.5669651,14.22981716,4.337147937,0.220424247,6.471129958,10.59352869,1.281882205,2021-11-30
6448,309677,517968,309777,517868,29.45221658,22.59764304,6.854573541,0.309171177,10.24410568,16.97046812,1.928471607,2021-11-30
6449,309677,517868,309777,517768,26.014091,19.90808008,6.106010929,0.361174653,9.063773644,14.70286591,1.886276797,2021-11-30
6450,309677,517768,309777,517668,31.31664074,23.83850715,7.478133599,0.413561791,10.87779305,17.95827073,2.067015172,2021-11-30
6451,309677,517668,309777,517568,136.5474438,103.4600367,33.08740714,2.05921349,47.46793405,77.59142861,9.428867655,2021-11-30
6452,309677,517568,309777,517468,10.73348659,5.97256705,4.76091954,0.693639847,3.304521073,5.863409962,0.871915709,2021-11-30
6453,309677,517468,309777,517368,32.24647016,17.68976389,14.55670626,2.207329209,9.813014744,17.70983411,2.516292092,2021-11-30
6454,309677,517368,309777,517268,119.6351378,65.24164115,54.39349666,8.447280445,36.32454532,65.38920435,9.474107711,2021-11-30
6455,309677,517268,309777,517168,141.4930227,76.96733801,64.5256847,10.12027117,43.26824911,76.9953895,11.10911295,2021-11-30
6456,309677,517168,309777,517068,348.7832119,189.0461349,159.7370771,26.30222375,120.5998301,170.9258261,30.95533197,2021-11-30
6457,309677,517068,309777,516968,310.4150528,168.2807178,142.1343349,23.70401951,115.7762575,141.9908306,28.94394516,2021-11-30
6458,309677,516968,309777,516868,249.1240513,134.8814878,114.2425636,19.02995253,94.68532342,111.7055062,23.70326915,2021-11-30
6459,309677,516868,309777,516768,389.3538216,210.9278783,178.4259433,31.03735355,146.6580501,173.6484628,38.00995505,2021-11-30
6460,309677,516768,309777,516668,241.131077,131.1621171,109.9689599,20.53241762,86.008548,107.9473267,26.64278467,2021-11-30
6461,309677,516668,309777,516568,328.744071,175.5430328,153.2010383,30.28204918,108.765847,149.9338525,39.7623224,2021-11-30
6462,309677,516568,309777,516468,400.1218222,214.1677392,185.954083,36.56820496,133.2049092,182.3110714,48.03763665,2021-11-30
6463,309677,516468,309777,516368,260.8418319,139.3868792,121.4549527,23.89470943,86.58051565,119.2468011,31.11980571,2021-11-30
6464,309677,516368,309777,516268,1241.445847,776.492623,464.953224,43.28114754,574.5764208,546.2160929,77.37218579,2021-11-30
6465,309677,516268,309777,516168,1481.883361,974.5142077,507.3691529,22.81928962,752.4390983,643.5084972,63.11647542,2021-11-30
6466,309677,516168,309777,516068,1129.609399,647.0841803,482.5252186,38.2359836,503.2094263,510.0798907,78.08409837,2021-11-30
6467,309677,516068,309777,515968,535.5543861,260.6354164,274.9189698,29.54666576,211.0824935,245.4084041,49.51682276,2021-11-30
6468,309677,515968,309777,515868,145.776558,68.66835033,77.10820765,11.23171465,65.3665168,57.9887815,11.18954503,2021-11-30
6469,309677,515868,309777,515768,200.5914841,94.25593427,106.3355498,15.09203601,90.25349158,80.30618916,14.93976735,2021-11-30
6470,309677,515768,309777,515668,331.6838246,155.7966545,175.8871702,24.95385613,148.921356,132.9110846,24.8975279,2021-11-30
6471,309677,515668,309777,515568,234.1336066,109.851776,124.2818306,17.53319672,105.452541,93.84338798,17.30448087,2021-11-30
6472,309677,515568,309777,515468,48.34902862,22.63481271,25.71421591,2.449453578,18.98375836,22.76505024,4.15076644,2021-11-30
6473,309677,515468,309777,515368,7.097244527,3.376507311,3.720737216,0.29181535,2.928772605,3.376425543,0.500231029,2021-11-30
6474,309677,515368,309777,515268,56.27083832,26.26437126,30.00646706,3.046706586,21.82862276,26.27832336,5.117185628,2021-11-30
6475,309677,515268,309777,515168,67.53246483,31.59388933,35.93857549,3.582128273,26.31052035,31.64269083,5.997125387,2021-11-30
6476,309677,515168,309777,515068,50.69360343,23.72819209,26.96541135,2.505786396,20.01378869,23.97249073,4.201537617,2021-11-30
6477,309677,515068,309777,514968,16.97869316,8.029090556,8.949602604,0.78961232,6.786986009,8.101704237,1.300390595,2021-11-30
6510,309777,525568,309877,525468,3.237222222,2.078333333,1.158888889,0.040555556,1.346666667,1.704444444,0.145555556,2021-11-30
6511,309777,525468,309877,525368,2.29,1.36,0.93,0.03,1.04,1.13,0.09,2021-11-30
6512,309777,525368,309877,525268,56.71621488,25.99135119,30.72486368,7.202437829,19.37694913,27.18662078,2.950207141,2021-11-30
6513,309777,525268,309877,525168,91.68907103,42.17210383,49.51696722,11.55606557,31.43672131,43.93125683,4.765027323,2021-11-30
6514,309777,525168,309877,525068,44.38959229,20.04255115,24.34704114,5.901977788,14.88122732,21.29377052,2.312616664,2021-11-30
6515,309777,525068,309877,524968,10.60077202,4.72783103,5.872940986,1.905071209,3.30725745,4.809359868,0.579083488,2021-11-30
6516,309777,524968,309877,524868,6.11962963,2.719524145,3.400105485,1.161221284,1.863823253,2.745124239,0.349460853,2021-11-30
6517,309777,524868,309877,524768,76.26691508,34.91394258,41.35297249,9.701680813,26.09868274,36.58080639,3.885745141,2021-11-30
6518,309777,524768,309877,524668,86.65355192,40.09333333,46.56021858,10.79431694,29.99349727,41.40393443,4.461803279,2021-11-30
6519,309777,524668,309877,524568,103.6257122,60.99779815,42.62791404,16.22492794,40.99013721,41.10150153,5.3091455,2021-11-30
6520,309777,524568,309877,524468,79.63097862,47.06548471,32.56549391,12.48236756,31.69853131,31.37654276,4.073536981,2021-11-30
6521,309777,524468,309877,524368,125.233563,73.87960572,51.35395726,19.64352385,49.73526213,49.63010987,6.22466713,2021-11-30
6522,309777,524368,309877,524268,139.8657371,82.85908322,57.00665383,20.9016377,55.51887024,56.04426229,7.400966818,2021-11-30
6523,309777,524268,309877,524168,28.83647541,15.49663934,13.33983607,3.650355191,9.303579235,14.31639344,1.566147541,2021-11-30
6524,309777,524168,309877,524068,185.6027596,100.2643443,85.3384153,23.24855191,60.60265026,90.98300547,10.76855191,2021-11-30
6525,309777,524068,309877,523968,459.1878212,248.4618669,210.7259543,57.07836335,152.1984173,222.9899099,26.92113063,2021-11-30
6526,309777,523968,309877,523868,600.5659837,325.1740437,275.3919399,74.40289617,199.5636612,291.1089071,35.49051913,2021-11-30
6527,309777,523868,309877,523768,314.899317,170.3509017,144.5484153,39.17387978,103.969918,153.1406557,18.61486339,2021-11-30
6528,309777,523768,309877,523668,871.7920219,441.5636885,430.2283333,72.65303278,250.5772131,477.554918,71.00685793,2021-11-30
6529,309777,523668,309877,523568,121.9448907,59.97827869,61.96661202,15.61909836,40.09994536,58.92715847,7.298688524,2021-11-30
6530,309777,523568,309877,523468,235.5249454,115.9605191,119.5644262,30.44043715,77.24803279,113.3928689,14.44360656,2021-11-30
6531,309777,523468,309877,523368,365.7279781,180.225,185.5029781,47.31068305,119.9385792,175.9830601,22.49565574,2021-11-30
6532,309777,523368,309877,523268,348.3777869,171.953388,176.4243989,45.1351366,114.2603006,167.6276776,21.35467213,2021-11-30
6533,309777,523268,309877,523168,681.7471858,331.3574864,350.3896995,112.7652459,217.4502732,308.1392623,43.39240437,2021-11-30
6534,309777,523168,309877,523068,473.8137706,232.5676776,241.2460929,80.90005464,151.9754372,209.8594809,31.07879782,2021-11-30
6535,309777,523068,309877,522968,256.4734153,136.845,119.6284153,42.42079235,88.74855192,106.8117213,18.49234973,2021-11-30
6536,309777,522968,309877,522868,173.0393168,92.05418558,80.98513121,30.77701421,56.18004339,73.82309553,12.25916366,2021-11-30
6537,309777,522868,309877,522768,212.9463388,101.7638251,111.1825137,38.51540984,61.70868853,99.59057377,13.13166667,2021-11-30
6538,309777,522768,309877,522668,872.1333607,417.4611749,454.6721858,147.5781421,266.4259563,402.4950819,55.63418032,2021-11-30
6539,309777,522668,309877,522568,1210.992869,562.5775683,648.4153006,177.0978689,355.6034153,616.665683,61.62590164,2021-11-30
6540,309777,522568,309877,522468,1636.91694,760.8885793,876.0283606,239.1563115,481.0654097,833.8928142,82.80240437,2021-11-30
6541,309777,522468,309877,522368,1546.097787,718.6575409,827.4402458,225.886612,454.4365301,787.7603825,78.0142623,2021-11-30
6542,309777,522368,309877,522268,3664.993934,1722.241366,1942.752568,521.4942349,1122.610301,1836.704454,184.1849454,2021-11-30
6543,309777,522268,309877,522168,1253.879071,666.9180601,586.9610109,115.6646175,599.5521585,481.4398088,57.22248634,2021-11-30
6544,309777,522168,309877,522068,713.5963792,372.1457619,341.4506173,63.32779516,345.154414,273.931065,31.183105,2021-11-30
6545,309777,522068,309877,521968,1414.414079,695.2315352,719.1825435,199.8525464,579.2357928,553.8554136,81.47032592,2021-11-30
6546,309777,521968,309877,521868,1163.793525,559.6102459,604.1832787,173.4704372,430.431612,485.6661749,74.22530055,2021-11-30
6547,309777,521868,309877,521768,2331.841831,1136.679836,1195.161994,341.6972677,866.8025683,973.0649454,150.2770492,2021-11-30
6548,309777,521768,309877,521668,2579.738688,1258.912924,1320.825765,378.6065847,958.325683,1077.417596,165.3888251,2021-11-30
6549,309777,521668,309877,521568,1316.973313,642.5572516,674.4160613,193.3363572,489.0764507,550.0222813,84.53822371,2021-11-30
6550,309777,521568,309877,521468,1016.456011,473.8056011,542.6504099,162.3561202,310.8815028,481.8471312,61.37125682,2021-11-30
6551,309777,521468,309877,521368,1528.592596,712.4853006,816.1072951,244.1278415,467.6730328,724.8525137,91.93920765,2021-11-30
6552,309777,521368,309877,521268,1142.504809,530.8813935,611.6234153,182.9828962,348.9668307,541.0503005,69.50478141,2021-11-30
6553,309777,521268,309877,521168,1581.905027,759.6015028,822.3035247,278.5139891,424.5240983,766.1694536,112.6974863,2021-11-30
6554,309777,521168,309877,521068,1433.297077,688.457541,744.8395356,252.194071,384.7531694,694.350847,101.9989891,2021-11-30
6555,309777,521068,309877,520968,351.0311749,168.3130055,182.7181694,61.97904371,94.06508197,169.7784973,25.20855192,2021-11-30
6556,309777,520968,309877,520868,1942.271913,930.1412569,1012.130656,239.3119125,678.2497268,890.4492349,134.2610383,2021-11-30
6557,309777,520868,309877,520768,1410.134481,674.4027049,735.731776,175.9679236,485.4589344,651.6793442,97.0282787,2021-11-30
6558,309777,520768,309877,520668,586.4660656,280.3531421,306.1129235,72.77669399,203.4481694,270.150929,40.09027323,2021-11-30
6559,309777,520668,309877,520568,432.682541,209.4389617,223.2435792,37.06368852,146.4296448,202.4244262,46.76478142,2021-11-30
6560,309777,520568,309877,520468,456.7705192,222.3144535,234.4560656,34.34213114,158.2495902,211.1733607,53.00543716,2021-11-30
6561,309777,520468,309877,520368,48.62598361,23.5165847,25.10939891,3.657868852,16.64846994,22.62907104,5.69057377,2021-11-30
6562,309777,520368,309877,520268,293.0326912,149.248357,143.7843342,19.35301916,92.01490531,146.6243987,35.04036798,2021-11-30
6563,309777,520268,309877,520168,178.7783607,90.23852459,88.53983607,12.14639344,55.05560109,89.58404372,21.9923224,2021-11-30
6564,309777,520168,309877,520068,91.23600074,45.8415475,45.39445326,6.290629014,27.61403294,45.99095763,11.34038117,2021-11-30
6565,309777,520068,309877,519968,222.8271038,113.0528962,109.7742077,14.61581967,69.52008197,111.9851913,26.70601093,2021-11-30
6566,309777,519968,309877,519868,359.5659016,184.6186885,174.9472131,23.23415301,111.876694,183.8528962,40.60215847,2021-11-30
6567,309777,519868,309877,519768,573.9376502,295.9252186,278.0124317,36.53871585,178.4386885,296.2153006,62.74494536,2021-11-30
6568,309777,519768,309877,519668,688.9481967,355.200847,333.7473497,43.72530054,214.2098361,355.9107104,75.10234972,2021-11-30
6569,309777,519668,309877,519568,134.9381802,69.16775882,65.7704214,8.739130788,41.48948508,69.92453462,14.78502972,2021-11-30
6570,309777,519568,309877,519468,601.4774198,316.2556431,285.2217768,47.45006902,203.4220742,279.2647547,71.340522,2021-11-30
6571,309777,519468,309877,519368,556.6688524,292.7581421,263.9107104,43.40748634,188.6468852,259.1952186,65.41926229,2021-11-30
6572,309777,519368,309877,519268,256.7103279,141.7503552,114.9599727,13.77521858,79.61762295,128.6899454,34.62754099,2021-11-30
6573,309777,519268,309877,519168,287.8063934,166.7853825,121.0210109,8.76989071,80.90120218,154.0062842,44.12901638,2021-11-30
6574,309777,519168,309877,519068,297.2817213,172.4282514,124.8534699,8.88420765,83.56333332,159.4226503,45.41153006,2021-11-30
6575,309777,519068,309877,518968,296.4118306,171.7331421,124.6786885,9.216885245,83.28989071,158.338306,45.56674863,2021-11-30
6576,309777,518968,309877,518868,178.8619479,103.6474282,75.21451971,5.544462181,50.41215444,95.39485966,27.51047168,2021-11-30
6577,309777,518868,309877,518768,45.99984841,26.4760506,19.52379781,1.318023974,12.67214261,24.86413626,7.145545567,2021-11-30
6578,309777,518768,309877,518668,26.37030811,11.14875626,15.22155185,1.02970033,11.19467498,12.4159616,1.729971199,2021-11-30
6579,309777,518668,309877,518568,45.43395056,19.09421938,26.33973117,1.89479173,19.95202038,20.8078784,2.779260037,2021-11-30
6580,309777,518568,309877,518468,16.55425856,6.948210109,9.606048455,0.655081453,7.233652882,7.701840016,0.963684211,2021-11-30
6581,309777,518468,309877,518368,26.99396504,11.25984446,15.73412058,1.065162156,11.71105586,12.61838539,1.599361642,2021-11-30
6582,309777,518368,309877,518268,30.95826912,13.00258963,17.95567949,1.22602415,13.59385429,14.3491778,1.789212886,2021-11-30
6583,309777,518268,309877,518168,53.81479438,22.6003579,31.21443648,2.195126605,23.53488332,24.78898552,3.295798943,2021-11-30
6584,309777,518168,309877,518068,20.510608,14.65918361,5.85142439,0.356054741,7.339838078,11.38769336,1.427021814,2021-11-30
6585,309777,518068,309877,517968,49.49850683,37.67481072,11.8236961,0.738740875,17.17227398,27.85807978,3.729412191,2021-11-30
6586,309777,517968,309877,517868,27.80396844,21.21055009,6.593418336,0.380865817,9.609855495,15.79959442,2.013652701,2021-11-30
6587,309777,517868,309877,517768,30.06115236,22.99891286,7.062239503,0.415309509,10.48538245,17.01245215,2.148008259,2021-11-30
6588,309777,517768,309877,517668,26.39481278,20.03780822,6.357004566,0.407378996,9.174621004,15.03762557,1.775187215,2021-11-30
6589,309777,517668,309877,517568,55.70167685,42.35907798,13.34259888,0.773027222,19.36334457,31.83845626,3.726848788,2021-11-30
6590,309777,517568,309877,517468,198.0613702,138.9797481,59.08162204,5.915521073,66.51568658,111.2572157,14.37294678,2021-11-30
6591,309777,517468,309877,517368,376.2067759,202.0612568,174.1455191,28.5670765,123.1543716,186.4063115,38.07901639,2021-11-30
6592,309777,517368,309877,517268,424.0249864,227.4435779,196.5814085,32.21357651,139.47849,208.7758087,43.55711112,2021-11-30
6593,309777,517268,309877,517168,1034.252241,554.5763935,479.675847,78.92180329,342.8181147,504.4503825,108.0619399,2021-11-30
6594,309777,517168,309877,517068,1024.688191,549.8147562,474.8734351,78.30249126,342.7924555,497.3500113,106.2432332,2021-11-30
6595,309777,517068,309877,516968,307.1835716,165.1479323,142.0356393,23.59572471,107.7036362,144.6514126,31.23279821,2021-11-30
6596,309777,516968,309877,516868,309.2454524,167.0683209,142.1771314,23.83519066,115.2972534,140.1829676,29.93004077,2021-11-30
